imdb_id,original_title_imdb,year,runtime_imdb,genres_imdb,genres_imdb_list,imdb_rating,imdb_votes,directors_names,writers_names,actors_names,composers_names,tmdb_id,backdrop_path,budget,overview,tmdb_popularity,poster_path,status,production_companies_name,production_companies_country,revenue,roi,decade,film_age,classic_flag,recent_flag,runtime_bucket,imdb_weighted_rating,log_imdb_votes,log_tmdb_popularity,rating_norm,votes_norm,tmdb_popularity_norm,quality_popularity_score,genre_creuse_score,genre_creuse_norm,duration_score,duration_norm,period_score,period_norm,roi_norm,creuse_score,main_genre
tt0256415,Sweet Home Alabama,2002.0,108.0,"Comedy,Romance","['Comedy', 'Romance']",6.2,135093,['Andy Tennant'],"['Douglas J. Eboch', 'C. Jay Cox']","['Reese Witherspoon', 'Patrick Dempsey', 'Josh Lucas', 'Candice Bergen', 'Mary Kay Place']",['George Fenton'],11529,/xE0ouu4yVA4fBojdHg2UkfvRxY4.jpg,30000000,"New York fashion designer, Melanie Carmichael suddenly finds herself engaged to the city's most eligible bachelor. But her past holds many secrets—including Jake, the redneck husband she married in high school, who refuses to divorce her. Bound and determined to end their contentious relationship once and for all, Melanie sneaks back home to Alabama to confront her past.",4.3351,/698cbxq0SRwCdOPG5Bwi7JDk12d.jpg,Released,"['Touchstone Pictures', 'Original Film', 'D&D Films', 'Pigeon Creek Films']","['US', 'US', '', '']",180622424,6.020747466666666,2000,24.0,0,1,standard,6.553402873764281,11.813726111415066,1.674307628720503,0.5144323553422024,0.26035817827522484,0.2753390777149594,0.3903914466966606,4.5,0.7857142857142857,1.0,1.0,1.0,1.0,0.20591767683732787,0.6612186044714119,Comedy
tt10223460,Marry Me,2022.0,112.0,"Comedy,Music,Romance","['Comedy', 'Music', 'Romance']",6.1,48149,['Kat Coiro'],"['John Rogers', 'Tami Sagher', 'Harper Dill', 'Bobby Crosby']","['Jennifer Lopez', 'Owen Wilson', 'Maluma', 'John Bradley', 'Sarah Silverman']","['John Debney', 'Nick Sarazen']",615904,/vdQdA6sAqnTbkyxGh6lpoEvNfEG.jpg,23000000,"After finding out about her fiancé's cheating ways, a pop superstar impulsively marries a total stranger. They must soon decide if two people from such different worlds can find true love.",3.5177,/ko1JVbGj4bT8IhCWqjBQ6ZtF2t.jpg,Released,"['Nuyorican Productions', 'Perfect World Pictures', 'Kung Fu Monkey Productions']","['US', 'CN', 'US']",44000000,1.9130434782608696,2020,4.0,0,1,standard,6.651662504699696,10.782076417226271,1.5080030147787464,0.532876363516715,0.01905951418678424,0.247781021551728,0.32171224032473833,5.5,0.8571428571428571,1.0,1.0,1.0,1.0,0.11297156118242871,0.6611050050299226,Comedy
tt0121164,Corpse Bride,2005.0,77.0,"Animation,Comedy,Drama","['Animation', 'Comedy', 'Drama']",7.4,328433,"['Tim Burton', 'Mike Johnson']","['John August', 'Caroline Thompson', 'Pamela Pettler', 'Tim Burton', 'Carlos Grangel']","['Johnny Depp', 'Helena Bonham Carter', 'Emily Watson', 'Tracey Ullman', 'Tracey Ullman']",['Danny Elfman'],3933,/v23fWgJUEt8EMmvn19btIacxP8E.jpg,40000000,"In a 19th-century European village, a young man about to be married is whisked away to the underworld and wed to a mysterious corpse bride, while his real bride waits bereft in the land of the living.",12.4801,/3RAoVTxUk1OzZClscAsynuu670p.jpg,Released,"['Tim Burton Productions', 'LAIKA', 'Patalex Productions', 'Warner Bros. Pictures', 'Will Vinton Studios']","['US', 'US', 'GB', 'US', 'US']",118133252,2.9533313,2000,21.0,0,1,court,7.1523008040207285,12.702091183479023,2.6012145238542708,0.6268496137441697,0.46814315249597543,0.4289352508381465,0.5396548027885067,5.0,0.8214285714285714,0.65,0.36363636363636365,1.0,1.0,0.14523593508028312,0.6610760426650565,Animation
tt0322589,Honey,2003.0,94.0,"Drama,Music,Romance","['Drama', 'Music', 'Romance']",5.4,49632,['Bille Woodruff'],"['Alonzo Brown', 'Kim Watson']","['Jessica Alba', 'Mekhi Phifer', 'Romeo Miller', 'Missy Elliott', 'Joy Bryant']",['Mervyn Warren'],10028,/9dixOiaWMKAJiqBiIf7GgHADsG4.jpg,18000000,"Honey Daniels dreams of making a name for herself as a hip-hop choreographer. When she's not busy hitting downtown clubs with her friends, she teaches dance classes at a nearby community center in Harlem, N.Y., as a way to keep kids off the streets. Honey thinks she's hit the jackpot when she meets a hotshot director casts her in one of his music videos. But, when he starts demanding sexual favors from her, Honey makes a decision that will change her life.",4.0317,/gnY6d7BoddAAQ8s42fxCJK8lL1A.jpg,Released,"['NuAmerica Entertainment', 'Universal Pictures', 'Marc Platt Productions']","['', 'US', 'US']",62646763,3.480375722222222,2000,23.0,0,1,standard,6.517566000757294,10.812411214064717,1.615757899178918,0.5077055279320296,0.026154699687970146,0.26563690110779625,0.3148265540939651,5.5,0.8571428571428571,1.0,1.0,1.0,1.0,0.15845911323026704,0.660969392451544,Drama
tt0120679,Frida,2002.0,123.0,"Biography,Drama,Romance","['Biography', 'Drama', 'Romance']",7.3,101563,['Julie Taymor'],"['Hayden Herrera', 'Clancy Sigal', 'Diane Lake', 'Gregory Nava', 'Anna Thomas']","['Salma Hayek', 'Alfred Molina', 'Geoffrey Rush', 'Mía Maestro', 'Amelia Zapata']",['Elliot Goldenthal'],1360,/gcGaSXzmodu53ABb0wOWrVWjKeg.jpg,12000000,"A biography of artist Frida Kahlo, who channeled the pain of a crippling injury and her tempestuous marriage into her work.",2.3933,/a4hgR6aKoohB6MHni171jbi9BkU.jpg,Released,"['Miramax', 'Margaret Rose Perenchio Productions', 'Ventanarosa', 'Lionsgate']","['US', '', 'US', 'US']",56298474,4.6915395,2000,24.0,0,1,standard,6.943066305107655,11.528444420627899,1.221802899223308,0.5875748599963229,0.1936319520536742,0.20035528469777436,0.3919480725538186,4.5,0.7857142857142857,1.0,1.0,1.0,1.0,0.18374080269981852,0.6606545798145417,Biography
tt2953050,Encanto,2021.0,102.0,"Animation,Comedy,Family","['Animation', 'Comedy', 'Family']",7.2,297156,"['Jared Bush', 'Byron Howard', 'Charise Castro Smith']","['Charise Castro Smith', 'Jared Bush', 'Byron Howard', 'Jason Hand', 'Nancy Kruse', 'Lin-Manuel Miranda']","['Stephanie Beatriz', 'María Cecilia Botero', 'John Leguizamo', 'Mauro Castillo', 'Jess Darrow']",['Germaine Franco'],568124,/3G1Q5xF40HkUBJXxt2DQgQzKTp5.jpg,150000000,"The tale of an extraordinary family, the Madrigals, who live hidden in the mountains of Colombia, in a magical house, in a vibrant town, in a wondrous, charmed place called an Encanto. The magic of the Encanto has blessed every child in the family—every child except one, Mirabel. But when she discovers that the magic surrounding the Encanto is in danger, Mirabel decides that she, the only ordinary Madrigal, might just be her exceptional family's last hope.",14.639,/4j0PNHkMr5ax3IA8tjtxcmPU3QT.jpg,Released,['Walt Disney Animation Studios'],['US'],261292688,1.7419512533333332,2020,5.0,0,1,standard,7.021274516738163,12.602015897643373,2.7497677944540784,0.6022550789315559,0.44473595050053516,0.4535517619341944,0.5252586770027774,3.0,0.6785714285714286,1.0,1.0,1.0,1.0,0.10657610600298133,0.6605979136796927,Animation
tt0780504,Drive,2011.0,100.0,"Action,Drama,Western","['Action', 'Drama', 'Western']",7.8,763964,['Nicolas Winding Refn'],"['Hossein Amini', 'James Sallis']","['Ryan Gosling', 'Carey Mulligan', 'Bryan Cranston', 'Albert Brooks', 'Oscar Isaac']",['Cliff Martinez'],64690,/iymDDg4upZWgpbSeiE1JCjsSPBs.jpg,15000000,"Driver is a skilled Hollywood stuntman who moonlights as a getaway driver for criminals. Though he projects an icy exterior, lately he's been warming up to a pretty neighbor named Irene and her young son, Benicio. When Irene's husband gets out of jail, he enlists Driver's help in a million-dollar heist. The job goes horribly wrong, and Driver must risk his life to protect Irene and Benicio from the vengeful masterminds behind the robbery.",10.8021,/602vevIURmpDfzbnv5Ubi6wIkQm.jpg,Released,"['FilmDistrict', 'Bold Films', 'Marc Platt Productions', 'OddLot Entertainment', 'Motel Movies', 'Newbridge Film Capital']","['US', 'US', 'US', 'US', 'US', '']",79713640,5.314242666666667,2010,15.0,0,1,standard,7.5744127800375525,13.546277255580954,2.468277481739226,0.7060829332885018,0.6655948384584645,0.4069064785392414,0.6341012138896385,1.5,0.5714285714285714,1.0,1.0,1.0,1.0,0.19471117427220686,0.6602424121464123,Action
tt5311514,Kimi no na wa.,2016.0,106.0,"Animation,Drama,Fantasy","['Animation', 'Drama', 'Fantasy']",8.4,393176,['Makoto Shinkai'],['Makoto Shinkai'],"['Ryûnosuke Kamiki', 'Mone Kamishiraishi', 'Ryō Narita', 'Aoi Yûki', 'Nobunaga Shimazaki']",['Radwimps'],372058,/8x9iKH8kWA0zdkgNdpAew7OstYe.jpg,7500000,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",28.9733,/q719jXXEzOoYaps6babgKnONONX.jpg,Released,"['CoMix Wave Films', 'TOHO', 'KADOKAWA', 'jeki', 'AMUSE', 'voque ting', 'Lawson Entertainment']","['JP', 'JP', 'JP', 'JP', 'JP', 'JP', 'JP']",405320132,54.04268426666667,2010,10.0,0,1,standard,7.824541023897005,12.8820151711394,3.4003069853770085,0.7530337240710613,0.5102266408200353,0.5613515104493851,0.6418551563714183,1.0,0.5357142857142857,1.0,1.0,1.0,1.0,0.4234970098529322,0.6601098695083574,Animation
tt15574124,Peaky Blinders: The Immortal Man,2026.0,112.0,"Crime,Drama,History","['Crime', 'Drama', 'History']",6.5,77509,['Tom Harper'],['Steven Knight'],"['Cillian Murphy', 'Rebecca Ferguson', 'Rebecca Ferguson', 'Tim Roth', 'Sophie Rundle']","['Antony Genn', 'Martin Slattery']",875828,/aouxo2EaR7QSGBBUNTITuW0lj4z.jpg,0,"After his estranged son gets embroiled in a Nazi plot, self-exiled gangster Tommy Shelby must return to Birmingham to save his family — and his nation.",24.0179,/gRMalasZEzsZi4w2VFuYusfSfqf.jpg,Released,"['BBC Film', 'Garrison Drama', 'Nebulastar']","['GB', 'GB', 'GB']",0,,2020,0.0,0,1,standard,6.702186756693353,11.258162239275556,3.219591568662489,0.5423601129254079,0.13041405003266637,0.5314054645439801,0.41658536438129984,4.5,0.7857142857142857,1.0,1.0,1.0,1.0,0.0,0.6600905918191692,Crime
tt2948372,Soul,2020.0,100.0,"Adventure,Animation,Comedy","['Adventure', 'Animation', 'Comedy']",8.0,449509,"['Pete Docter', 'Kemp Powers']","['Pete Docter', 'Mike Jones', 'Kemp Powers']","['Jamie Foxx', 'Tina Fey', 'Graham Norton', 'Rachel House', 'Alice Braga']","['Trent Reznor', 'Atticus Ross']",508442,/rQaHA74pevnGsxcKGaoZVGWe9TC.jpg,150000000,"Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.",15.9608,/6jmppcaubzLF8wkXM36ganVISCo.jpg,Released,['Pixar'],['US'],121977511,0.8131834066666667,2020,6.0,0,1,standard,7.602928530796065,13.015913379587397,2.8309047990626173,0.7114355357264049,0.5415448867365843,0.46699683767154926,0.6115806014184877,2.0,0.6071428571428571,1.0,1.0,1.0,1.0,0.06287661701532093,0.6600541842043796,Adventure
tt0446755,The Painted Veil,2006.0,125.0,"Drama,Romance","['Drama', 'Romance']",7.4,100085,['John Curran'],"['Ron Nyswaner', 'W. Somerset Maugham']","['Naomi Watts', 'Edward Norton', 'Liev Schreiber', 'Catherine An', 'Bin Li']",['Alexandre Desplat'],14202,/9r2vUgsFoYIvEryW77chX5moedT.jpg,19400000,"A British medical doctor fights a cholera outbreak in a small Chinese village, while also being trapped at home in a loveless marriage to an unfaithful wife.",3.4443,/k41IvHDLgZO2ae7RuU77wQjScIj.jpg,Released,"['Emotion Pictures', 'The Mark Gordon Company', 'Class 5 Films', 'Warner China Film HG Corporation 中影华纳横店', 'Stratus Film Co.', 'Bob Yari Productions', 'The Colleton Company', 'Dragon Studios', 'Salon Films', 'Syndicate Films', 'Warner Independent Pictures', 'China Film Co-Production']","['CA', 'US', 'US', 'CN', 'US', 'US', 'US', 'CN', 'HK', 'US', 'US', 'CN']",26910847,1.3871570618556701,2000,20.0,0,1,standard,6.973103632557523,11.51378509538211,1.4916223762495806,0.5932130728386855,0.19020319555020976,0.24506661365962681,0.4026808178163311,4.5,0.7857142857142857,1.0,1.0,1.0,1.0,0.09193514529571012,0.6598207577862156,Drama
tt1229822,Jane Eyre,2011.0,120.0,"Drama,Mystery,Romance","['Drama', 'Mystery', 'Romance']",7.3,97783,['Cary Joji Fukunaga'],"['Moira Buffini', 'Charlotte Brontë']","['Mia Wasikowska', 'Michael Fassbender', 'Jamie Bell', 'Su Elliot', 'Holliday Grainger']",['Dario Marianelli'],38684,/am9WwUTZuUDuinVcyST4OxJ8vFs.jpg,13000000,"After a bleak childhood, Jane Eyre goes out into the world to become a governess. As she lives happily in her new position at Thornfield Hall, she meets the dark, cold, and abrupt master of the house, Edward Rochester. Jane and her employer grow close in friendship and she soon finds herself falling in love with him. Happiness seems to have found Jane at last, but could Rochester's terrible secret be about to destroy it forever?",3.1935,/3Cn7D0wEaxnvm8kTta1osNu3QJv.jpg,Released,"['BBC Film', 'Ruby Films', 'Focus Features', 'Lipsync Productions']","['GB', 'GB', 'US', 'GB']",34710627,2.670048230769231,2010,15.0,0,1,standard,6.9387603681557675,11.4905162434571,1.4335357074423292,0.5867666060309508,0.18476070580198983,0.23544117006317988,0.39589974876870826,4.5,0.7857142857142857,1.0,1.0,1.0,1.0,0.13737970995423476,0.6597196118524739,Drama
tt0840361,The Town,2010.0,125.0,"Crime,Drama,Thriller","['Crime', 'Drama', 'Thriller']",7.5,448121,['Ben Affleck'],"['Peter Craig', 'Ben Affleck', 'Aaron Stockard', 'Chuck Hogan']","['Ben Affleck', 'Rebecca Hall', 'Jon Hamm', 'Jeremy Renner', 'Blake Lively']","['David Buckley', 'Harry Gregson-Williams']",23168,/owAe5rRStnX7ibVAPmza3NCXjCy.jpg,37000000,"Doug MacRay is a longtime thief, who, smarter than the rest of his crew, is looking for his chance to exit the game. When a bank job leads to the group kidnapping an attractive branch manager, he takes on the role of monitoring her – but their burgeoning relationship threatens to unveil the identities of Doug and his crew to the FBI Agent who is on their case.",6.7728,/3NIzyXkfylsjflRKSz8Fts3lXzm.jpg,Released,"['Legendary Pictures', 'GK Films', 'Thunder Road', 'Warner Bros. Pictures']","['US', 'US', 'US', 'US']",154026136,4.162868540540541,2010,16.0,0,1,standard,7.264492345616189,13.012820795752944,2.050630459825716,0.647908737319119,0.5408215439662247,0.3376988972611313,0.5537406113016532,2.5,0.6428571428571429,1.0,1.0,1.0,1.0,0.1734401698885731,0.6596240795928644,Crime
tt0298148,Shrek 2,2004.0,93.0,"Adventure,Animation,Comedy","['Adventure', 'Animation', 'Comedy']",7.4,555989,"['Andrew Adamson', 'Kelly Asbury', 'Conrad Vernon']","['William Steig', 'Andrew Adamson', 'Joe Stillman', 'J. David Stem', 'David N. Weiss', 'Cody Cameron', 'Walt Dohrn', 'Chris Miller', 'David P. Smith', 'Conrad Vernon']","['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'Julie Andrews', 'Antonio Banderas']",['Harry Gregson-Williams'],809,/8ohobj5lAIbl5XWw11FywS3IRrS.jpg,150000000,"Happily ever after never seemed so far far away when a trip to meet the in-laws turns into a hilariously twisted adventure for Shrek and Fiona. With the help of his faithful Donkey, Shrek takes on a potion-brewing Fairy Godmother, the pompous Prince Charming, and the ogre-killer, Puss In Boots.",15.1017,/2yYP0PQjG8zVqturh1BAqu2Tixl.jpg,Released,"['DreamWorks Animation', 'Pacific Data Images']","['US', 'US']",935454538,6.236363586666666,2000,22.0,0,1,standard,7.225356276288974,13.228505587459466,2.778924856478291,0.6405626280805865,0.5912693387905142,0.45838332934398063,0.5893387815462436,2.0,0.6071428571428571,1.0,1.0,1.0,1.0,0.20911380092509646,0.6595814064445829,Adventure
tt4477536,Fifty Shades Freed,2018.0,105.0,"Drama,Mystery,Romance","['Drama', 'Mystery', 'Romance']",4.6,83315,['James Foley'],"['Niall Leonard', 'E.L. James']","['Dakota Johnson', 'Jamie Dornan', 'Eric Johnson', 'Eloise Mumford', 'Rita Ora']",['Danny Elfman'],337167,/9ywA15OAiwjSTvg3cBs9B7kOCBF.jpg,55000000,"Believing they have left behind shadowy figures from their past, newlyweds Christian and Ana fully embrace an inextricable connection and shared life of luxury. But just as she steps into her role as Mrs. Grey and he relaxes into an unfamiliar stability, new threats could jeopardize their happy ending before it even begins.",35.4977,/jjPJ4s3DWZZvI4vw8Xfi4Vqa1Q8.jpg,Released,"['Universal Pictures', 'Michael De Luca Productions', 'Perfect World Pictures']","['US', 'US', 'US']",371985018,6.763363963636364,2010,8.0,0,1,standard,6.168600482073496,11.330395886541273,3.5972492449043694,0.44220230124621546,0.1473092060973988,0.5939864790189853,0.3840912082561244,4.5,0.7857142857142857,1.0,1.0,1.0,1.0,0.21654137809449975,0.6595447060800828,Drama
tt0283111,National Lampoon's Van Wilder,2002.0,92.0,"Comedy,Romance","['Comedy', 'Romance']",6.4,120806,['Walt Becker'],"['Brent Goldberg', 'David Wagner']","['Ryan Reynolds', 'Tara Reid', 'Tim Matheson', 'Kal Penn', 'Teck Holmes']",['David Lawrence'],11452,/7CAEkkp07JBPHGIxmagu181f4CP.jpg,6000000,"Van Wilder has been attending college for far too many years and is scared to graduate, but Van’s father eventually realizes what is going on. When he stops paying his son's tuition fees, Van must come up with the money if he wants to stay in college, so he and his friends come up with a great fund-raising idea – throwing parties. However, when the college magazine finds out and reporter Gwen is sent to do a story on Van Wilder, things get a little complicated.",3.4236,/4IvM4qnzlo62oLmS54FtyRt54ze.jpg,Released,"['Tapestry Films', 'Myriad Pictures', 'Artisan Entertainment']","['US', 'US', 'US']",39241323,6.5402205,2000,24.0,0,1,standard,6.640245146500249,11.701949509823855,1.486953844219068,0.5307332468984535,0.23421408615535716,0.2442929991167268,0.38448944911917926,4.5,0.7857142857142857,1.0,1.0,1.0,1.0,0.21345987498187663,0.6595300152265208,Comedy
tt1655441,The Age of Adaline,2015.0,112.0,"Drama,Fantasy,Romance","['Drama', 'Fantasy', 'Romance']",7.2,229067,['Lee Toland Krieger'],"['J. Mills Goodloe', 'Salvador Paskowitz']","['Blake Lively', 'Michiel Huisman', 'Harrison Ford', 'Kathy Baker', 'Ellen Burstyn']",['Rob Simonsen'],293863,/wTvDGO0xGMmnScqjuiDeWU7PkcB.jpg,25000000,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.",5.8183,/MbILysGhjAbnZi1Okae9wYqLMx.jpg,Released,"['Lakeshore Entertainment', 'Sidney Kimmel Entertainment', 'Lionsgate']","['US', 'US', 'US']",65663276,2.62653104,2010,11.0,0,1,standard,6.993904600720217,12.341774181688901,1.9196101739210527,0.5971175575510561,0.38386647246586664,0.31598774739040136,0.4769162699933683,3.5,0.7142857142857143,1.0,1.0,1.0,1.0,0.13611937053219378,0.6594409487385743,Drama
tt0422720,Marie Antoinette,2006.0,123.0,"Biography,Drama,History","['Biography', 'Drama', 'History']",6.5,132169,['Sofia Coppola'],"['Sofia Coppola', 'Antonia Fraser']","['Kirsten Dunst', 'Jason Schwartzman', 'Rip Torn', 'Steve Coogan', 'Judy Davis']","[""Dustin O'Halloran""]",1887,/9hxBNoRjEDZGjyR1JpmmtxJWmVU.jpg,40000000,"A retelling of the story of France’s iconic but ill-fated queen, Marie Antoinette - from her betrothal and marriage to Louis XVI at fifteen to her reign as queen at nineteen and ultimately the fall of Versailles.",4.4803,/cybXGmv8Rjd5Os8Xml6YxMBQ0Zt.jpg,Released,"['Pricel', 'Columbia Pictures', 'American Zoetrope', 'TFC']","['FR', 'US', 'US', 'JP']",60917189,1.522929725,2000,20.0,0,1,standard,6.670404193788803,11.791844251751852,1.7011598439870448,0.5363943073912535,0.25524010037121686,0.2797887128686882,0.40072692638072943,4.5,0.7857142857142857,1.0,1.0,1.0,1.0,0.09778001345880312,0.6594291391919097,Biography
tt1517268,Barbie,2023.0,114.0,"Adventure,Comedy,Fantasy","['Adventure', 'Comedy', 'Fantasy']",6.8,679245,['Greta Gerwig'],"['Greta Gerwig', 'Noah Baumbach']","['Margot Robbie', 'Ryan Gosling', 'Issa Rae', 'Kate McKinnon', 'Alexandra Shipp']","['Mark Ronson', 'Andrew Wyatt']",346698,/mbYTRO33LJAgpCMrIn9ibiWHbMH.jpg,145000000,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.",27.9564,/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg,Released,"['LuckyChap Entertainment', 'Heyday Films', 'NB/GG Pictures', 'Mattel', 'Warner Bros. Pictures']","['US', 'GB', 'US', 'US', 'US']",1447138421,9.980264972413794,2020,3.0,0,1,standard,6.793950884474417,13.42873863842326,3.3657912503981975,0.5595848705070174,0.6381030343521727,0.5556319664119935,0.5823497388415593,2.0,0.6071428571428571,1.0,1.0,1.0,1.0,0.25317201005611983,0.6593381519544945,Adventure
tt4682786,Collateral Beauty,2016.0,97.0,"Drama,Romance","['Drama', 'Romance']",6.8,109343,['David Frankel'],['Allan Loeb'],"['Will Smith', 'Edward Norton', 'Kate Winslet', 'Michael Peña', 'Helen Mirren']",['Theodore Shapiro'],345920,/iovi35nPfjbYTw2gRo7uImWblRU.jpg,36000000,"Retreating from life after a tragedy, a man questions the universe by writing to Love, Time and Death. Receiving unexpected answers, he begins to see how these things interlock and how even loss can reveal moments of meaning and beauty.",4.076,/4vfqosgik5pLb32RpskYifp8PWJ.jpg,Released,"['Village Roadshow Pictures', 'Likely Story', 'Anonymous Content', 'New Line Cinema', 'PalmStar Media', 'Overbrook Entertainment']","['US', 'US', 'US', 'US', 'US', 'US']",88528280,2.459118888888889,2010,10.0,0,1,standard,6.783340127723013,11.602254154915018,1.624523549852141,0.5575931585252242,0.2108957484571705,0.2670894422480231,0.3954831922493679,4.5,0.7857142857142857,1.0,1.0,1.0,1.0,0.13112559587281186,0.6592611113666336,Drama
tt2203939,The Other Woman,2014.0,109.0,"Comedy,Romance","['Comedy', 'Romance']",6.0,160821,['Nick Cassavetes'],['Melissa K. Stack'],"['Cameron Diaz', 'Leslie Mann', 'Kate Upton', 'Nikolaj Coster-Waldau', 'Don Johnson']",['Aaron Zigman'],193610,/w5pNa5J3PtjY0d1DbFYOoW8Ftaj.jpg,40000000,"After discovering her boyfriend is married, Carly soon meets the wife he's been cheating on. And when yet another affair is discovered, all three women team up to plot mutual revenge on the three-timing SOB.",3.5524,/yHnbb6z8REuFIyBLT2Nj3MX54dY.jpg,Released,"['LBI Productions', '20th Century Fox', 'TSG Entertainment']","['', 'US', 'US']",196800000,4.92,2010,12.0,0,1,standard,6.443787333050345,11.988053442288956,1.5156545664255976,0.4938567648404399,0.3011326313584002,0.24904894722752216,0.38707796127324445,4.5,0.7857142857142857,1.0,1.0,1.0,1.0,0.18789912544661075,0.6591579570036804,Comedy
tt0253474,The Pianist,2002.0,150.0,"Biography,Drama,Music","['Biography', 'Drama', 'Music']",8.5,1013275,['Roman Polanski'],"['Ronald Harwood', 'Wladyslaw Szpilman']","['Adrien Brody', 'Thomas Kretschmann', 'Frank Finlay', 'Emilia Fox', 'Michal Zebrowski']",['Wojciech Kilar'],423,/c0fB9xk7D1aVb3Bg2rk2SVJcGn.jpg,35000000,"The true story of pianist Władysław Szpilman's experiences in Warsaw during the Nazi occupation. When the Jews of the city find themselves forced into a ghetto, Szpilman finds work playing in a café; and when his family is deported in 1942, he stays behind, works for a while as a laborer, and eventually goes into hiding in the ruins of the war-torn city.",12.7772,/2hFvxCCWrTmCYwfy7yum0GKRi3Y.jpg,Released,"['R.P. Productions', 'Heritage Films', 'Studio Babelsberg', 'Runteam', 'StudioCanal']","['FR', 'PL', 'DE', 'GB', 'FR']",120098945,3.4313984285714287,2000,24.0,0,1,long,8.19739114024557,13.828699204166277,2.6230150519056297,0.8230202539240066,0.7316521826197292,0.43254777945168127,0.7175153376382583,4.0,0.75,0.45,0.0,1.0,1.0,0.1572977293099688,0.6589952546388887,Biography
tt0465551,Notes on a Scandal,2006.0,92.0,"Crime,Drama,Romance","['Crime', 'Drama', 'Romance']",7.4,89330,['Richard Eyre'],"['Patrick Marber', 'Zoë Heller']","['Cate Blanchett', 'Judi Dench', 'Andrew Simpson', 'Tom Georgeson', 'Michael Maloney']",['Philip Glass'],1259,/cn1AjfcI8B2CxekvYYZWkLf5muE.jpg,15000000,"A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new ""friend"" also go well beyond platonic friendship.",3.1825,/ieX6ZO2Kf2qjoIBXbQW5awivbhY.jpg,Released,"['Fox Searchlight Pictures', 'DNA Films', 'UK Film Council', 'BBC Film', 'Scott Rudin Productions', 'Robert Fox Productions', 'Ingenious Media']","['US', 'GB', 'GB', 'GB', 'US', 'GB', 'GB']",49814392,3.320959466666667,2000,20.0,0,1,standard,6.958044559494181,11.40010385108078,1.430909153878842,0.5903863813069066,0.16361361525339016,0.2350059283167082,0.391278460892812,4.5,0.7857142857142857,1.0,1.0,1.0,1.0,0.1546311093661737,0.6589647310665072,Crime
tt1099212,Twilight,2008.0,122.0,"Drama,Fantasy,Romance","['Drama', 'Fantasy', 'Romance']",5.4,527198,['Catherine Hardwicke'],"['Melissa Rosenberg', 'Stephenie Meyer']","['Kristen Stewart', 'Robert Pattinson', 'Billy Burke', 'Sarah Clarke', 'Matt Bushell']",['Carter Burwell'],8966,/weAYfu6FfrNxEDJ3xH1XpgQcqUv.jpg,37000000,"When Bella Swan moves to a small town in the Pacific Northwest, she falls in love with Edward Cullen, a mysterious classmate who reveals himself to be a 108-year-old vampire. Despite Edward's repeated cautions, Bella can't stay away from him, a fatal move that endangers her own life.",18.3319,/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg,Released,"['Summit Entertainment', 'Temple Hill Entertainment', 'Maverick Films', 'Imprint Entertainment', 'Goldcrest', 'Aura Films']","['US', 'US', 'US', 'US', 'GB', 'GB']",393616788,10.638291567567567,2000,18.0,0,1,standard,5.799006475212217,13.175333365355282,2.961756581198923,0.37282696552690225,0.5788325724805681,0.48868006506795897,0.45779926752121336,3.5,0.7142857142857143,1.0,1.0,1.0,1.0,0.2593215404726768,0.6589101063703442,Drama
tt1067583,Water for Elephants,2011.0,120.0,"Drama,Romance","['Drama', 'Romance']",6.9,124061,['Francis Lawrence'],"['Richard LaGravenese', 'Sara Gruen']","['Robert Pattinson', 'Reese Witherspoon', 'Christoph Waltz', 'Paul Schneider', 'Jim Norton']",['James Newton Howard'],55787,/12xU204ABgr31iCTM57JT6wGFMg.jpg,38000000,"In this captivating Depression-era melodrama, impetuous veterinary student Jacob Jankowski joins a celebrated circus as an animal caretaker but faces a wrenching dilemma when he's transfixed by angelic married performer Marlena.",2.0962,/8T7Hvb9trKvCAmbSI8cEIU0Sl2T.jpg,Released,"['Big Screen Productions', 'Fox 2000 Pictures', 'Dune Entertainment', 'Ingenious Media']","['GB', 'US', 'US', 'GB']",117094902,3.081444789473684,2010,15.0,0,1,standard,6.820592015891005,11.728536719628824,1.1301755531242281,0.5645855940080938,0.24043272630415566,0.18517187222329773,0.39145698933995315,4.5,0.7857142857142857,1.0,1.0,1.0,1.0,0.1486056930980186,0.6587259452095988,Drama
